elapsed,success,bytes,URL
694,true,23056,http://ec2.insiderpages.com/b/3710171080/k-a-cut-sacramento
138,true,49,null
690,true,23253,http://ec2.insiderpages.com/b/3710189106/pruitts-once--again-elk-grove
884,true,22759,http://ec2.insiderpages.com/b/3710390916/east-west-bank-torrance
335,true,48,null
204,true,40,null
152,true,36,null
534,true,26244,http://ec2.insiderpages.com/
959,true,22964,http://ec2.insiderpages.com/b/3709957344/sun-city-vitamins-sun-city
133,true,35,null
700,true,23360,http://ec2.insiderpages.com/b/3710201979/david-cwicklo-law-offices-woodland-hills
388,true,26244,http://ec2.insiderpages.com/
157,true,28,null
1360,true,23435,http://ec2.insiderpages.com/b/3709591366/courtyard-birmingham-homewood-homewood
762,true,26244,http://ec2.insiderpages.com/
156,true,37,null
710,true,23101,http://ec2.insiderpages.com/b/3709533191/toms-cabinets--woodworks-tuscaloosa
149,true,37,null
1128,true,26245,http://ec2.insiderpages.com/
161,true,45,null
60998,true,26245,http://ec2.insiderpages.com/
132,true,55,null
1394,true,26245,http://ec2.insiderpages.com/
1591,true,26245,http://ec2.insiderpages.com/
61458,true,26245,http://ec2.insiderpages.com/
129,true,42,null
62346,true,26245,http://ec2.insiderpages.com/
562,true,23030,http://ec2.insiderpages.com/b/3710381823/apostolic-assemblylittlerock-palmdale
1096,true,22429,http://ec2.insiderpages.com/b/3710076078/uhaul-co-willows
2211,true,26245,http://ec2.insiderpages.com/
1029,true,23038,http://ec2.insiderpages.com/b/3709653483/first-baptist-church-manila
2471,true,26245,http://ec2.insiderpages.com/
419,true,21565,http://ec2.insiderpages.com/b/3709791491/western-industrial-resources-apache-junction
2573,true,26245,http://ec2.insiderpages.com/
1682,true,23171,http://ec2.insiderpages.com/b/3709443846/hot-heads-salon-muscle-shoals
1616,true,26245,http://ec2.insiderpages.com/
155,true,34,null
1591,true,23184,http://ec2.insiderpages.com/b/3710107395/riverfield-homes-healdsburg
1066,true,23827,http://ec2.insiderpages.com/b/3710481749/douglas-e-rhoades-law-office-lakeport
2058,true,26245,http://ec2.insiderpages.com/
130,true,46,null
1056,true,23203,http://ec2.insiderpages.com/b/3709837076/back-to-life-phoenix
1864,true,26245,http://ec2.insiderpages.com/
155,true,35,null
818,true,26244,http://ec2.insiderpages.com/
201,true,36,null
1100,true,25818,http://ec2.insiderpages.com/b/3709658073/cum--go-jonesboro
162,true,34,null
1032,true,25306,http://ec2.insiderpages.com/b/3710080715/happy-burrito-2-oakland
129,true,36,null
1038,true,25235,http://ec2.insiderpages.com/b/3710237664/extreme-paintball-modesto
662,true,26244,http://ec2.insiderpages.com/
163,true,50,null
130,true,38,null
952,true,24788,http://ec2.insiderpages.com/b/3709548869/lowes-mobile-1
636,true,26244,http://ec2.insiderpages.com/
934,true,21175,http://ec2.insiderpages.com/b/3709949108/accurate-entrance-tucson
569,true,26244,http://ec2.insiderpages.com/
1001,true,26244,http://ec2.insiderpages.com/
498,true,26244,http://ec2.insiderpages.com/
255,true,43,null
452,true,38,null
448,true,43,null
1712,true,23128,http://ec2.insiderpages.com/b/3709838825/headlines-hairfashions-prescott
881,true,26244,http://ec2.insiderpages.com/
667,true,21660,http://ec2.insiderpages.com/b/3710260647/bron-tapes-inc-san-diego
155,true,42,null
1369,true,21758,http://ec2.insiderpages.com/b/3709720551/automatic-door-sales--svc-little-rock
385,true,26244,http://ec2.insiderpages.com/
3186,true,25804,http://ec2.insiderpages.com/b/3709549218/christophers-jewelry-sales--repair-hartselle
159,true,35,null
519,true,26244,http://ec2.insiderpages.com/
153,true,36,null
153,true,30,null
1045,true,21583,http://ec2.insiderpages.com/b/3710260428/orange-optical-orange
728,true,26244,http://ec2.insiderpages.com/
1034,true,26244,http://ec2.insiderpages.com/
1350,true,22852,http://ec2.insiderpages.com/b/3709667929/sims-auto-sales-dyess
371,true,26244,http://ec2.insiderpages.com/
174,true,25,null
964,true,23632,http://ec2.insiderpages.com/b/3709653900/conoco-fuel-stop-carlisle
306,true,32,null
285,true,42,null
293,true,37,null
476,true,25553,http://ec2.insiderpages.com/b/3710063223/wells-fargo-bank-meadow-vista
413,true,26244,http://ec2.insiderpages.com/
697,true,26244,http://ec2.insiderpages.com/
514,true,26244,http://ec2.insiderpages.com/
223,true,35,null
1752,true,23554,http://ec2.insiderpages.com/b/3710048181/baltimore-wellesley-properties-la-mesa
233,true,46,null
158,true,36,null
648,true,26244,http://ec2.insiderpages.com/
1865,true,23167,http://ec2.insiderpages.com/b/3710353036/angela-free-design-san-francisco
378,true,26244,http://ec2.insiderpages.com/
905,true,23183,http://ec2.insiderpages.com/b/3709961585/tucson-surgery-ctr-tucson
185,true,47,null
292,true,44,null
155,true,36,null
761,true,22281,http://ec2.insiderpages.com/b/3709687744/presley-brannan--assoc-huntsville
156,true,42,null
655,true,26244,http://ec2.insiderpages.com/
574,true,26244,http://ec2.insiderpages.com/
384,true,26244,http://ec2.insiderpages.com/
745,true,25795,http://ec2.insiderpages.com/b/3709730865/west-main-quality-lube-russellville
601,true,26244,http://ec2.insiderpages.com/
173,true,38,null
238,true,50,null
225,true,49,null
2138,true,23516,http://ec2.insiderpages.com/b/3710434571/century-carpet-cleaners-modesto
681,true,26244,http://ec2.insiderpages.com/
857,true,26244,http://ec2.insiderpages.com/
1009,true,26244,http://ec2.insiderpages.com/
1175,true,23114,http://ec2.insiderpages.com/b/3709702823/aflac-conway-1
126,true,42,null
1368,true,20995,http://ec2.insiderpages.com/b/3709952487/blue-dot-svc-co-peoria
131,true,37,null
1478,true,21277,http://ec2.insiderpages.com/b/3709478971/tile-liquidators-gadsden
428,true,26244,http://ec2.insiderpages.com/
463,true,26244,http://ec2.insiderpages.com/
2033,true,27633,http://ec2.insiderpages.com/b/3708237340/ramada-inn-deerfield-beach
812,true,23180,http://ec2.insiderpages.com/b/3710178279/rosys-salon-san-bernardino
813,true,26244,http://ec2.insiderpages.com/
151,true,41,null
1340,true,26245,http://ec2.insiderpages.com/
1470,true,22874,http://ec2.insiderpages.com/b/3709622953/deep-south-bookbinders-mobile
1269,true,26245,http://ec2.insiderpages.com/
153,true,34,null
882,true,26244,http://ec2.insiderpages.com/
153,true,31,null
2022,true,25571,http://ec2.insiderpages.com/b/3710380819/de-nuccios-salon-fountain-valley
831,true,26244,http://ec2.insiderpages.com/
1350,true,22405,http://ec2.insiderpages.com/b/3709692251/eds-country-catfish-house-blytheville
203,true,39,null
1343,true,23639,http://ec2.insiderpages.com/b/3710043910/st-josephs-catholic-school-auburn
1626,true,30384,http://ec2.insiderpages.com/b/3710267281/jack-in-the-box-pasadena-1
645,true,26244,http://ec2.insiderpages.com/
150,true,33,null
127,true,46,null
916,true,23019,http://ec2.insiderpages.com/b/3709628328/halls-auto-supply-foley
825,true,25700,http://ec2.insiderpages.com/b/3710375087/larrys-hallmark-san-jose
139,true,45,null
1583,true,26783,http://ec2.insiderpages.com/b/3710338524/judy-nielsens-mobil-svc-sherman-oaks
639,true,26244,http://ec2.insiderpages.com/
1218,true,23269,http://ec2.insiderpages.com/b/3710321555/so-frank-h-c-cpa--frank-hc-so-fountain-valley
3347,true,24954,http://ec2.insiderpages.com/b/3709691551/mitchell-david-s--david-mitchell-law-little-rock
1460,true,21576,http://ec2.insiderpages.com/b/3709922658/gilbert--son-chemdry-prescott-valley
1016,true,26244,http://ec2.insiderpages.com/
226,true,47,null
397,true,26244,http://ec2.insiderpages.com/
299,true,30,null
227,true,43,null
812,true,26244,http://ec2.insiderpages.com/
227,true,31,null
207,true,26,null
1119,true,23352,http://ec2.insiderpages.com/b/3710120799/aka-talent-agency-los-angeles
1312,true,23482,http://ec2.insiderpages.com/b/3710097651/strictly-fishin-guide--tckl-redding
1031,true,23263,http://ec2.insiderpages.com/b/3709659933/34th-elementary-school-pine-bluff
162,true,45,null
353,true,26244,http://ec2.insiderpages.com/
125,true,45,null
372,true,26244,http://ec2.insiderpages.com/
369,true,26244,http://ec2.insiderpages.com/
155,true,36,null
626,true,26244,http://ec2.insiderpages.com/
128,true,44,null
915,true,22895,http://ec2.insiderpages.com/b/3709742881/237-grocery-texarkana
201,true,43,null
1007,true,26244,http://ec2.insiderpages.com/
1656,true,28218,http://ec2.insiderpages.com/b/3710137311/fantastic-sams-calabasas
165,true,42,null
1435,true,28407,http://ec2.insiderpages.com/b/3710226068/coast-general-tire-co-costa-mesa
494,true,26244,http://ec2.insiderpages.com/
1007,true,25859,http://ec2.insiderpages.com/b/3709645084/nail-designs-by-kim-hartselle
134,true,38,null
575,true,26244,http://ec2.insiderpages.com/
126,true,44,null
682,true,26244,http://ec2.insiderpages.com/
407,true,26244,http://ec2.insiderpages.com/
711,true,23712,http://ec2.insiderpages.com/b/3710349408/arnold-realty-newark-1
404,true,26244,http://ec2.insiderpages.com/
434,true,26244,http://ec2.insiderpages.com/
541,true,26244,http://ec2.insiderpages.com/
208,true,42,null
313,true,46,null
982,true,26244,http://ec2.insiderpages.com/
1610,true,23378,http://ec2.insiderpages.com/b/3710132740/musick-creek-inn--chalets-shaver-lake
1374,true,25617,http://ec2.insiderpages.com/b/3709932084/thomas-home-furnishings-douglas
302,true,45,null
539,true,26244,http://ec2.insiderpages.com/
1762,true,23003,http://ec2.insiderpages.com/b/3709929973/guadalupe-primary-care-ctr-tempe
128,true,49,null
1312,true,23490,http://ec2.insiderpages.com/b/3710449631/rear-view-mirror-holdings-pasadena
1422,true,29718,http://ec2.insiderpages.com/b/3710124540/spigot-laguna-beach
833,true,22994,http://ec2.insiderpages.com/b/3710337256/burger-king-moraga
155,true,29,null
425,true,26244,http://ec2.insiderpages.com/
1002,true,26244,http://ec2.insiderpages.com/
1419,true,23683,http://ec2.insiderpages.com/b/3709939736/silver-springs-retirement-green-valley
268,true,48,null
291,true,48,null
1755,true,30585,http://ec2.insiderpages.com/b/3709726146/crain-ford-jacksonville
154,true,47,null
1129,true,26244,http://ec2.insiderpages.com/
487,true,26244,http://ec2.insiderpages.com/
1428,true,23386,http://ec2.insiderpages.com/b/3709617637/mosley-michael-a-dadeville
1347,true,25790,http://ec2.insiderpages.com/b/3709582104/american-eagle-outfitters-montgomery
1398,true,22982,http://ec2.insiderpages.com/b/3710272439/fortuna-art--old-things-fortuna
150,true,32,null
987,true,26244,http://ec2.insiderpages.com/
142,true,32,null
1920,true,23184,http://ec2.insiderpages.com/b/3710380360/puerto-nuevo-restaurant-oxnard
566,true,26244,http://ec2.insiderpages.com/
132,true,50,null
435,true,26244,http://ec2.insiderpages.com/
708,true,23238,http://ec2.insiderpages.com/b/3710214067/fashion-express-cleaners-san-jose
1620,true,25518,http://ec2.insiderpages.com/b/3710372637/cost-plus-world-market-folsom
318,true,26244,http://ec2.insiderpages.com/
654,true,26244,http://ec2.insiderpages.com/
405,true,51,null
357,true,38,null
539,true,47,null
888,true,25282,http://ec2.insiderpages.com/b/3710396927/express-night-club-fresno
530,true,26244,http://ec2.insiderpages.com/
382,true,35,null
688,true,30,null
245,true,48,null
887,true,26244,http://ec2.insiderpages.com/
834,true,26244,http://ec2.insiderpages.com/
266,true,36,null
301,true,45,null
978,true,22189,http://ec2.insiderpages.com/b/3709715865/crosstown-liquor-store-blytheville
608,true,23213,http://ec2.insiderpages.com/b/3710069764/mortgage-information-systems-richmond
1053,true,21422,http://ec2.insiderpages.com/b/3709684715/buck-mountain-construction-eureka-springs
1011,true,23760,http://ec2.insiderpages.com/b/3710295569/personalized-business-svc-upland
677,true,26244,http://ec2.insiderpages.com/
924,true,23324,http://ec2.insiderpages.com/b/3709962790/uhaul-co-kingman-2
1225,true,23742,http://ec2.insiderpages.com/b/3709703814/goodwill-employment-education-little-rock
734,true,26244,http://ec2.insiderpages.com/
200,true,28,null
576,true,26244,http://ec2.insiderpages.com/
212,true,43,null
1112,true,23210,http://ec2.insiderpages.com/b/3709961597/mountain-view-collision-inc-tempe
139,true,42,null
141,true,50,null
1026,true,26244,http://ec2.insiderpages.com/
762,true,21904,http://ec2.insiderpages.com/b/3709525232/warehouse-equipment--supply-huntsville
1228,true,26245,http://ec2.insiderpages.com/
1078,true,23891,http://ec2.insiderpages.com/b/3709488168/teague-barry-montgomery
197,true,34,null
129,true,50,null
768,true,22955,http://ec2.insiderpages.com/b/3709900450/power-marine-phoenix
1745,true,26245,http://ec2.insiderpages.com/
144,true,50,null
614,true,22153,http://ec2.insiderpages.com/b/3709922046/community-united-methodist-chr-williams
667,true,23307,http://ec2.insiderpages.com/b/3709879579/new-arizona-family-phoenix
1950,true,26245,http://ec2.insiderpages.com/
1489,true,26245,http://ec2.insiderpages.com/
2490,true,26245,http://ec2.insiderpages.com/
132,true,42,null
1045,true,23917,http://ec2.insiderpages.com/b/3709500894/sherwinwilliams-ft-payne-fort-payne
1657,true,26245,http://ec2.insiderpages.com/
347,true,31,null
1252,true,23291,http://ec2.insiderpages.com/b/3710397172/liquor-stop-n-go-supermarket-winnetka
463,true,31,null
1168,true,26245,http://ec2.insiderpages.com/
1181,true,23002,http://ec2.insiderpages.com/b/3710212577/albertsons-san-diego-3
959,true,23390,http://ec2.insiderpages.com/b/3710328563/vaughn-charlene--matson--isom-colusa
661,true,64,null
392,true,36,null
1199,true,26245,http://ec2.insiderpages.com/
810,true,23208,http://ec2.insiderpages.com/b/3709421102/daro-andrea-cpa-anchorage
138,true,29,null
2082,true,26245,http://ec2.insiderpages.com/
1018,true,23327,http://ec2.insiderpages.com/b/3710134598/jim-hartel-financial-west-agoura-hills
129,true,26,null
2001,true,26245,http://ec2.insiderpages.com/
916,true,23439,http://ec2.insiderpages.com/b/3709571995/shaias-of-homewood-inc-birmingham
2447,true,26245,http://ec2.insiderpages.com/
2552,true,26245,http://ec2.insiderpages.com/
139,true,47,null
1696,true,26245,http://ec2.insiderpages.com/
1511,true,21434,http://ec2.insiderpages.com/b/3709522283/absolute-air-inc-leeds
345,true,30,null
418,true,48,null
397,true,42,null
1475,true,23197,http://ec2.insiderpages.com/b/3710277481/us-nails-hayward
1902,true,26245,http://ec2.insiderpages.com/
132,true,31,null
1065,true,23248,http://ec2.insiderpages.com/b/3710246698/cal-delta-building-maintenance-sacramento
2102,true,26245,http://ec2.insiderpages.com/
1795,true,26245,http://ec2.insiderpages.com/
164,true,37,null
188,true,36,null
950,true,25568,http://ec2.insiderpages.com/b/3710330152/la-leena-nails-san-mateo
850,true,20372,http://ec2.insiderpages.com/b/3709784122/village-decorating-ctr-hot-springs-village
146,true,46,null
1793,true,26245,http://ec2.insiderpages.com/
2054,true,26245,http://ec2.insiderpages.com/
135,true,33,null
154,true,31,null
3090,true,26245,http://ec2.insiderpages.com/
149,true,43,null
631,true,21651,http://ec2.insiderpages.com/b/3710479086/aacon-auto-parts-los-angeles
821,true,23051,http://ec2.insiderpages.com/b/3709709518/nevada-school-district-rosston
895,true,23199,http://ec2.insiderpages.com/b/3710232858/fairview-preschool--headstart-modesto
127,true,29,null
2368,true,26245,http://ec2.insiderpages.com/
1551,true,26245,http://ec2.insiderpages.com/
861,true,22981,http://ec2.insiderpages.com/b/3709701420/t--t-diner-fayetteville
148,true,45,null
3124,true,23536,http://ec2.insiderpages.com/b/3709879258/arizona-counties-insurance-poo-phoenix
1230,true,26245,http://ec2.insiderpages.com/
125,true,34,null
1182,true,23492,http://ec2.insiderpages.com/b/3710139104/blumenthal-david-cpa--gursey-schneider--co-los-angeles
131,true,49,null
1711,true,26245,http://ec2.insiderpages.com/
795,true,25769,http://ec2.insiderpages.com/b/3709940169/curves-tucson-9
181,true,33,null
727,true,22828,http://ec2.insiderpages.com/b/3709989826/hmi-vending-phoenix-1
2860,true,26245,http://ec2.insiderpages.com/
191,true,45,null
126,true,45,null
1676,true,26245,http://ec2.insiderpages.com/
252,true,43,null
1664,true,26245,http://ec2.insiderpages.com/
346,true,41,null
500,true,32,null
293,true,34,null
2260,true,26245,http://ec2.insiderpages.com/
151,true,29,null
1262,true,23195,http://ec2.insiderpages.com/b/3709797666/meyer--lundahl-mfg-co-phoenix
2269,true,26245,http://ec2.insiderpages.com/
599,true,23419,http://ec2.insiderpages.com/b/3709835067/joseph-gutterman-law-offices-flagstaff
194,true,23200,http://ec2.insiderpages.com/b/3709791006/on-the-mesa-prescott
2311,true,26245,http://ec2.insiderpages.com/
126,true,35,null
131,true,59,null
3815,true,26245,http://ec2.insiderpages.com/
608,true,23133,http://ec2.insiderpages.com/b/3709941632/southwest-pizzazz-phoenix
3564,true,26245,http://ec2.insiderpages.com/
2342,true,26245,http://ec2.insiderpages.com/
2666,true,22969,http://ec2.insiderpages.com/b/3709656553/speed-lube-paragould
167,true,47,null
2389,true,26245,http://ec2.insiderpages.com/
138,true,35,null
3249,true,26245,http://ec2.insiderpages.com/
159,true,43,null
4394,true,23095,http://ec2.insiderpages.com/b/3709570516/kilborn-roebuck--mc-donald-mobile
1443,true,23237,http://ec2.insiderpages.com/b/3709561238/attalla-building-supply-attalla
126,true,49,null
2609,true,26245,http://ec2.insiderpages.com/
2795,true,26245,http://ec2.insiderpages.com/
3169,true,23614,http://ec2.insiderpages.com/b/3710232486/electronic-parts-supermart-santa-maria
4582,true,26245,http://ec2.insiderpages.com/
2215,true,29905,http://ec2.insiderpages.com/b/3640747340/bellport-outlets-bellport
158,true,26,null
3946,true,26245,http://ec2.insiderpages.com/
2972,true,23227,http://ec2.insiderpages.com/b/3709514234/nail-star-gadsden
162,true,37,null
3405,true,26245,http://ec2.insiderpages.com/
221,true,42,null
1819,true,25383,http://ec2.insiderpages.com/b/3710444896/old-kings-road-santa-barbara
4291,true,26245,http://ec2.insiderpages.com/
774,true,21155,http://ec2.insiderpages.com/b/3709895955/super-drain-rooter--plumbers-tucson
4676,true,26245,http://ec2.insiderpages.com/
1271,true,23205,http://ec2.insiderpages.com/b/3710454733/slaters-home-furnishings-modesto
5095,true,26245,http://ec2.insiderpages.com/
258,true,63,null
288,true,41,null
1994,true,26245,http://ec2.insiderpages.com/
1486,true,23097,http://ec2.insiderpages.com/b/3710092770/shudde-athena-san-diego
134,true,35,null
3182,true,26245,http://ec2.insiderpages.com/
3417,true,30465,http://ec2.insiderpages.com/b/3709818831/dental-group-of-ahwatukee-phoenix
155,true,45,null
140,true,50,null
5549,true,27651,http://ec2.insiderpages.com/b/3710357660/good-nite-inn-camarillo
6003,true,26245,http://ec2.insiderpages.com/
1757,true,21285,http://ec2.insiderpages.com/b/3709722412/unitedbilt-homes-inc-fort-smith
6130,true,26245,http://ec2.insiderpages.com/
1463,true,22876,http://ec2.insiderpages.com/b/3710302478/gemini-books-san-diego
3738,true,26245,http://ec2.insiderpages.com/
132,true,42,null
1540,true,24030,http://ec2.insiderpages.com/b/3710470809/skin-deep-fair-oaks
164,true,46,null
3591,true,26245,http://ec2.insiderpages.com/
1655,true,23129,http://ec2.insiderpages.com/b/3710246304/lexington-financial-svc-upland
157,true,44,null
5634,true,26245,http://ec2.insiderpages.com/
6747,true,34565,http://ec2.insiderpages.com/b/3710402020/village-pub-palm-springs
156,true,46,null
2698,true,26245,http://ec2.insiderpages.com/
125,true,36,null
1795,true,26245,http://ec2.insiderpages.com/
2546,true,24558,http://ec2.insiderpages.com/b/3709987231/dominos-pizza-tempe-1
258,true,34,null
356,true,28,null
2099,true,22943,http://ec2.insiderpages.com/b/3709925591/alta-vista-auto-phoenix
284,true,65,null
3092,true,26245,http://ec2.insiderpages.com/
160,true,64,null
1008,true,23246,http://ec2.insiderpages.com/b/3710295155/ozenne-michael-cpa--ozenne-michael-cpa-bakersfield
2654,true,26245,http://ec2.insiderpages.com/
5691,true,26245,http://ec2.insiderpages.com/
1710,true,29585,http://ec2.insiderpages.com/b/3607447340/size-579-shop-spring
233,true,58,null
2886,true,25562,http://ec2.insiderpages.com/b/3709444760/gardendale-family-dentistry-gardendale
4524,true,26245,http://ec2.insiderpages.com/
129,true,38,null
2438,true,30306,http://ec2.insiderpages.com/b/3710291547/marriottnewport-coast-villas-newport-coast
1406,true,22220,http://ec2.insiderpages.com/b/3709512839/barrows-fine-furniture-enterprise
165,true,50,null
1906,true,26244,http://ec2.insiderpages.com/
1789,true,33950,http://ec2.insiderpages.com/b/3709863034/savers-mesa
1296,true,26245,http://ec2.insiderpages.com/
