elapsed,success,bytes,URL
3343,true,24536,http://ec2.insiderpages.com/b/3710405071/maxoutopoulis-john--allstate-insurance-co-newhall
125,true,36,null
537,true,26244,http://ec2.insiderpages.com/
877,true,22348,http://ec2.insiderpages.com/b/3710428207/murphys-music-co-murphys
126,true,42,null
393,true,26244,http://ec2.insiderpages.com/
1018,true,23347,http://ec2.insiderpages.com/b/3709550980/advantage-self-storage-alexander-city
125,true,41,null
373,true,26244,http://ec2.insiderpages.com/
155,true,23120,http://ec2.insiderpages.com/b/3710096386/mission-national-bank-san-francisco-1
126,true,32,null
327,true,26244,http://ec2.insiderpages.com/
996,true,22994,http://ec2.insiderpages.com/b/3709660763/lil-phillys-fort-smith
139,true,56,null
397,true,26244,http://ec2.insiderpages.com/
2728,true,23812,http://ec2.insiderpages.com/b/3709553524/collins-mike--collins-insurance-inc-birmingham
151,true,39,null
389,true,26244,http://ec2.insiderpages.com/
560,true,20098,http://ec2.insiderpages.com/b/3709605598/cambridge-cabinetry-hartselle
150,true,60,null
542,true,26244,http://ec2.insiderpages.com/
2159,true,23322,http://ec2.insiderpages.com/b/3710165996/rogers-mike--clarence-n-cooper-mortuary-oakland
150,true,37,null
612,true,26244,http://ec2.insiderpages.com/
813,true,23083,http://ec2.insiderpages.com/b/3710004766/northwest-tax-svc-tucson
126,true,44,null
399,true,26244,http://ec2.insiderpages.com/
775,true,25611,http://ec2.insiderpages.com/b/3710477856/buttercup-kitchen-family-oakland
138,true,59,null
354,true,26244,http://ec2.insiderpages.com/
844,true,25435,http://ec2.insiderpages.com/b/3710474716/simply-charming-italian-charm-bracelets-modesto
152,true,50,null
629,true,26244,http://ec2.insiderpages.com/
2096,true,23581,http://ec2.insiderpages.com/b/3709855370/a-copesetic-carpet-cleaning-co-mesa
127,true,33,null
300,true,26244,http://ec2.insiderpages.com/
664,true,23095,http://ec2.insiderpages.com/b/3710197114/fry-candace-a-sacramento
137,true,32,null
295,true,26244,http://ec2.insiderpages.com/
555,true,21645,http://ec2.insiderpages.com/b/3710027326/light-shapes-north-hollywood
126,true,41,null
429,true,26244,http://ec2.insiderpages.com/
627,true,23026,http://ec2.insiderpages.com/b/3709936521/desert-dog-automotive-tucson
150,true,49,null
723,true,26244,http://ec2.insiderpages.com/
2330,true,23551,http://ec2.insiderpages.com/b/3710173397/walker-financial-advisors-inc-mission-viejo
153,true,34,null
566,true,26244,http://ec2.insiderpages.com/
1487,true,22916,http://ec2.insiderpages.com/b/3710217814/maalo-jewelers-torrance
128,true,42,null
433,true,26244,http://ec2.insiderpages.com/
965,true,23272,http://ec2.insiderpages.com/b/3710276949/bay-landing-apartments-walnut-creek
141,true,33,null
410,true,26244,http://ec2.insiderpages.com/
150,true,48,null
423,true,26244,http://ec2.insiderpages.com/
1104,true,21369,http://ec2.insiderpages.com/b/3709522148/richard-key-construction-inc-phenix-city
149,true,28,null
502,true,26244,http://ec2.insiderpages.com/
894,true,22570,http://ec2.insiderpages.com/b/3710094125/autozone-morro-bay
150,true,33,null
343,true,26244,http://ec2.insiderpages.com/
813,true,21947,http://ec2.insiderpages.com/b/3709740508/masonic-lodge-malvern
138,true,42,null
574,true,26244,http://ec2.insiderpages.com/
1035,true,21084,http://ec2.insiderpages.com/b/3710042817/william-blair-painting-benicia
150,true,30,null
587,true,26244,http://ec2.insiderpages.com/
811,true,22855,http://ec2.insiderpages.com/b/3709996622/travel-inn-tucson
126,true,45,null
502,true,26244,http://ec2.insiderpages.com/
802,true,22344,http://ec2.insiderpages.com/b/3709789590/midcontinent-concrete-co-prairie-grove
126,true,33,null
400,true,26244,http://ec2.insiderpages.com/
959,true,22813,http://ec2.insiderpages.com/b/3709509045/kiddie-corner-opp
132,true,40,null
422,true,26244,http://ec2.insiderpages.com/
910,true,23416,http://ec2.insiderpages.com/b/3710081097/walter-matthew-f-cpa-saint-helena
139,true,30,null
304,true,26244,http://ec2.insiderpages.com/
101,true,21736,http://ec2.insiderpages.com/b/3710133733/zaks-guns-madera
149,true,42,null
576,true,26244,http://ec2.insiderpages.com/
656,true,23960,http://ec2.insiderpages.com/b/3709941432/david-l-tick-insurance-tucson-1
126,true,41,null
646,true,26244,http://ec2.insiderpages.com/
623,true,23401,http://ec2.insiderpages.com/b/3710475866/de-walt-charles-w-cpa-newport-beach
150,true,47,null
566,true,26244,http://ec2.insiderpages.com/
810,true,22131,http://ec2.insiderpages.com/b/3709512858/moultonlawrence-counseling-moulton
150,true,31,null
318,true,26244,http://ec2.insiderpages.com/
652,true,23136,http://ec2.insiderpages.com/b/3709982265/creeker-ts-lake-havasu-city
126,true,43,null
619,true,26244,http://ec2.insiderpages.com/
784,true,22131,http://ec2.insiderpages.com/b/3710032283/western-truck-stops-inc-stockton
126,true,58,null
353,true,26244,http://ec2.insiderpages.com/
1101,true,24351,http://ec2.insiderpages.com/b/3710354564/money-patricia--state-farm-insurance-los-gatos-1
151,true,36,null
339,true,26244,http://ec2.insiderpages.com/
1170,true,22723,http://ec2.insiderpages.com/b/3710333679/b--b-automotive-chico
150,true,49,null
561,true,26244,http://ec2.insiderpages.com/
673,true,22970,http://ec2.insiderpages.com/b/3709556083/new-liberty-tabernaclepraise-gadsden
150,true,39,null
569,true,26244,http://ec2.insiderpages.com/
126,true,45,null
335,true,26244,http://ec2.insiderpages.com/
1211,true,23103,http://ec2.insiderpages.com/b/3709912735/michaels-creative-jewelry-scottsdale
151,true,34,null
395,true,26244,http://ec2.insiderpages.com/
895,true,23152,http://ec2.insiderpages.com/b/3710174277/panational-inc-fresno
113,true,41,null
634,true,26244,http://ec2.insiderpages.com/
917,true,19925,http://ec2.insiderpages.com/b/3709655607/custom-security-doors-malvern
152,true,37,null
399,true,26244,http://ec2.insiderpages.com/
2395,true,23115,http://ec2.insiderpages.com/b/3710018355/sauna-by-air-wall-bellflower
155,true,31,null
606,true,26244,http://ec2.insiderpages.com/
904,true,22798,http://ec2.insiderpages.com/b/3709401461/waldenbooks-ketchikan
150,true,41,null
593,true,26244,http://ec2.insiderpages.com/
794,true,23206,http://ec2.insiderpages.com/b/3709655644/sanctuary-spa--salon-russellville
151,true,39,null
414,true,26244,http://ec2.insiderpages.com/
599,true,22168,http://ec2.insiderpages.com/b/3709939363/sunburst-patios-llc-prescott-valley
154,true,49,null
298,true,26244,http://ec2.insiderpages.com/
1029,true,25756,http://ec2.insiderpages.com/b/3709933891/guitar-electronics-repair-ctr-phoenix
125,true,36,null
377,true,26244,http://ec2.insiderpages.com/
984,true,25468,http://ec2.insiderpages.com/b/3710463516/our-best-friends-petaluma
126,true,32,null
550,true,26244,http://ec2.insiderpages.com/
800,true,23169,http://ec2.insiderpages.com/b/3710372082/party-supply-san-bernardino
125,true,68,null
653,true,26244,http://ec2.insiderpages.com/
1554,true,23409,http://ec2.insiderpages.com/b/3709603749/meriwether-willis-j-dds--willis-j-meriwether-pc-tuscaloosa
151,true,33,null
308,true,26244,http://ec2.insiderpages.com/
582,true,22990,http://ec2.insiderpages.com/b/3710077185/torres-motors-san-jose
127,true,30,null
297,true,26244,http://ec2.insiderpages.com/
900,true,23113,http://ec2.insiderpages.com/b/3709794340/awards-etc-prescott-valley
150,true,37,null
526,true,26244,http://ec2.insiderpages.com/
358,true,21630,http://ec2.insiderpages.com/b/3710310559/klemme-technology-vista
125,true,42,null
553,true,26244,http://ec2.insiderpages.com/
1577,true,23443,http://ec2.insiderpages.com/b/3709432550/alaska-optical-svc-inc-anchorage-1
150,true,40,null
658,true,26244,http://ec2.insiderpages.com/
1074,true,26277,http://ec2.insiderpages.com/b/3710255909/skin-care-specialist-santa-ana
155,true,33,null
433,true,26244,http://ec2.insiderpages.com/
1025,true,28691,http://ec2.insiderpages.com/b/3710162507/nash-auto-svc-glendale
150,true,46,null
339,true,26244,http://ec2.insiderpages.com/
619,true,23115,http://ec2.insiderpages.com/b/3709996911/airport-auto--light-truck-tucson
126,true,42,null
420,true,26244,http://ec2.insiderpages.com/
511,true,22724,http://ec2.insiderpages.com/b/3710336971/stephen-k-hall--assoc-san-luis-obispo
150,true,29,null
543,true,26244,http://ec2.insiderpages.com/
1048,true,23303,http://ec2.insiderpages.com/b/3710216920/g--k-svc-ontario
141,true,40,null
320,true,26244,http://ec2.insiderpages.com/
669,true,23082,http://ec2.insiderpages.com/b/3709441600/twin-oaks-apartments-mobile
126,true,46,null
381,true,26244,http://ec2.insiderpages.com/
892,true,23153,http://ec2.insiderpages.com/b/3709527204/first-baptist-chr-ctr-star-killen
141,true,31,null
560,true,26244,http://ec2.insiderpages.com/
792,true,24982,http://ec2.insiderpages.com/b/3709938772/big-o-tires--service-centers--goodyear-goodyear
150,true,46,null
656,true,26244,http://ec2.insiderpages.com/
335,true,21807,http://ec2.insiderpages.com/b/3710411617/callouette-fabricators-inc-benicia
125,true,58,null
646,true,26244,http://ec2.insiderpages.com/
1164,true,23356,http://ec2.insiderpages.com/b/3709873354/barnett-sharlene--country-life-realty-ash-fork
125,true,50,null
641,true,26244,http://ec2.insiderpages.com/
1175,true,28145,http://ec2.insiderpages.com/b/3710154204/troop--real-estatemike-lefton-simi-valley
139,true,33,null
334,true,26244,http://ec2.insiderpages.com/
985,true,23081,http://ec2.insiderpages.com/b/3710460120/two-of-a-kind-san-carlos
126,true,48,null
416,true,26244,http://ec2.insiderpages.com/
817,true,23191,http://ec2.insiderpages.com/b/3710439427/fritz-starner-income-tax-inc-oakhurst
127,true,48,null
754,true,26244,http://ec2.insiderpages.com/
862,true,21459,http://ec2.insiderpages.com/b/3709641393/one-source-heating--cooling-fultondale
126,true,43,null
912,true,26244,http://ec2.insiderpages.com/
1012,true,26234,http://ec2.insiderpages.com/b/3710349531/community-pontiachonda-whittier
138,true,39,null
469,true,26244,http://ec2.insiderpages.com/
591,true,22935,http://ec2.insiderpages.com/b/3709511237/macks-corner-store-mobile
126,true,32,null
319,true,26244,http://ec2.insiderpages.com/
619,true,21945,http://ec2.insiderpages.com/b/3709394174/triem-fred-w-petersburg
150,true,35,null
320,true,26244,http://ec2.insiderpages.com/
507,true,21483,http://ec2.insiderpages.com/b/3710392367/dental-arte-inc-poway
152,true,41,null
312,true,26244,http://ec2.insiderpages.com/
1080,true,25266,http://ec2.insiderpages.com/b/3710070278/costa-azul-restaurant-santa-ana
150,true,45,null
646,true,26244,http://ec2.insiderpages.com/
793,true,23189,http://ec2.insiderpages.com/b/3709471150/martina-hair--nail-salon-florence
127,true,50,null
619,true,26244,http://ec2.insiderpages.com/
1071,true,26073,http://ec2.insiderpages.com/b/3710451887/david-a-wilson-automotive-care-placentia
150,true,42,null
395,true,26244,http://ec2.insiderpages.com/
1031,true,23299,http://ec2.insiderpages.com/b/3709819420/san-tan-mobile-village-chandler
149,true,34,null
385,true,26244,http://ec2.insiderpages.com/
864,true,23155,http://ec2.insiderpages.com/b/3710065187/rupp-richard-a-san-diego
126,true,38,null
696,true,26244,http://ec2.insiderpages.com/
875,true,23131,http://ec2.insiderpages.com/b/3709824682/serenity-house-inc-yuma
126,true,42,null
488,true,26244,http://ec2.insiderpages.com/
647,true,23837,http://ec2.insiderpages.com/b/3709439722/deweys-cook-inlet-inc-anchorage
153,true,47,null
414,true,26244,http://ec2.insiderpages.com/
1123,true,25759,http://ec2.insiderpages.com/b/3709649446/quality-tire--auto-svc-ctr-berryville
144,true,41,null
343,true,26244,http://ec2.insiderpages.com/
2088,true,53063,http://ec2.insiderpages.com/b/3710092143/borders-books--music-bakersfield
138,true,42,null
431,true,26244,http://ec2.insiderpages.com/
881,true,23358,http://ec2.insiderpages.com/b/3709581464/nanettes-books--trim-athens
126,true,35,null
330,true,26244,http://ec2.insiderpages.com/
903,true,25829,http://ec2.insiderpages.com/b/3709413655/mommynme-wear-juneau
150,true,33,null
616,true,26244,http://ec2.insiderpages.com/
1359,true,22546,http://ec2.insiderpages.com/b/3709902986/wikieup-shell-wikieup
126,true,34,null
609,true,26244,http://ec2.insiderpages.com/
